frameNr,startPosition_x,startPosition_y,endPosition_x,endPosition_y,KeysUsed,arrowDirection,rating
1159,-41.58938,57.09232,-41.51144,57.04086,,95.74477,0
1160,-41.51144,57.04086,-41.43388,56.98966,,96.0253,0
1161,-41.43388,56.98966,-41.35871,56.93871,A,96.30068,0
1162,-41.35871,56.93871,-41.28592,56.88802,A,96.57126,0
1163,-41.28592,56.88802,-41.21549,56.83758,A,96.83734,0
1164,-41.21549,56.83758,-41.14741,56.78739,A,97.09925,0
1165,-41.14741,56.78739,-41.08168,56.73745,A,97.35731,0
1166,-41.08168,56.73745,-41.01827,56.68777,A,97.61174,0
1167,-41.01827,56.68777,-40.95718,56.63833,A,97.86282,0
1168,-40.95718,56.63833,-40.89839,56.58914,A,98.11078,0
1169,-40.89839,56.58914,-40.8419,56.54019,A,98.3559,0
1170,-40.8419,56.54019,-40.78769,56.49149,A,98.59838,0
1171,-40.78769,56.49149,-40.73575,56.44303,A,98.83841,0
1172,-40.73575,56.44303,-40.68607,56.39482,A,99.07621,0
1173,-40.68607,56.39482,-40.63865,56.34684,A,99.31198,0
1174,-40.63865,56.34684,-40.59345,56.29911,A,99.5459,0
1175,-40.59345,56.29911,-40.55049,56.25161,A,99.77816,0
1176,-40.55049,56.25161,-40.50974,56.20436,A,100.0089,0
1177,-40.50974,56.20436,-40.47119,56.15734,A,100.2383,0
1178,-40.47119,56.15734,-40.43483,56.11055,A,100.4666,0
1179,-40.43483,56.11055,-40.40066,56.064,A,100.6938,0
1180,-40.40066,56.064,-40.36866,56.01768,A,100.9201,0
1181,-40.36866,56.01768,-40.33882,55.97159,A,101.1458,0
1182,-40.33882,55.97159,-40.31112,55.92574,A,101.3708,0
1183,-40.31112,55.92574,-40.28557,55.88011,A,101.5954,0
1184,-40.28557,55.88011,-40.26214,55.83471,A,101.8197,0
1185,-40.26214,55.83471,-40.24083,55.78954,A,102.0438,0
1186,-40.24083,55.78954,-40.22163,55.74459,A,102.2678,0
1187,-40.22163,55.74459,-40.20452,55.69986,A,102.4919,0
1188,-40.20452,55.69986,-40.1895,55.65536,A,102.7163,0
1189,-40.1895,55.65536,-40.17655,55.61109,A,102.9408,0
1190,-40.17655,55.61109,-40.16567,55.56703,A,103.1659,0
1191,-40.16567,55.56703,-40.15684,55.5232,A,103.3915,0
1192,-40.15684,55.5232,-40.15006,55.47958,A,103.6178,0
1193,-40.15006,55.47958,-40.14531,55.43618,A,103.8449,0
1194,-40.14531,55.43618,-40.14258,55.39301,A,104.0728,0
1195,-40.14258,55.39301,-40.14187,55.35004,A,104.3018,0
1196,-40.14187,55.35004,-40.14316,55.30729,A,104.5319,0
1197,-40.14316,55.30729,-40.14645,55.26475,A,104.7632,0
1198,-40.14645,55.26475,-40.15171,55.22243,A,104.9959,0
1199,-40.15171,55.22243,-40.15895,55.18032,A,105.2301,0
1200,-40.15895,55.18032,-40.16816,55.13842,A,105.4658,0
1201,-40.16816,55.13842,-40.17932,55.09673,A,105.7032,0
1202,-40.17932,55.09673,-40.19242,55.05524,A,105.9425,0
1203,-40.19242,55.05524,-40.20746,55.01397,A,106.1837,0
1204,-40.20746,55.01397,-40.22443,54.9729,A,106.4269,0
1205,-40.22443,54.9729,-40.24331,54.93203,A,106.6723,0
1206,-40.24331,54.93203,-40.26409,54.89137,A,106.9199,0
1207,-40.26409,54.89137,-40.28677,54.85092,A,107.17,0
1208,-40.28677,54.85092,-40.31133,54.81067,A,107.4225,0
1209,-40.31133,54.81067,-40.33778,54.77061,A,107.6778,0
1210,-40.33778,54.77061,-40.36609,54.73076,A,107.9358,0
1211,-40.36609,54.73076,-40.39626,54.6911,A,108.1967,0
1212,-40.39626,54.6911,-40.42828,54.65165,A,108.4606,0
1213,-40.42828,54.65165,-40.46214,54.61239,A,108.7277,0
1214,-40.46214,54.61239,-40.49783,54.57333,A,108.9981,0
1215,-40.49783,54.57333,-40.53534,54.53446,A,109.272,0
1216,-40.53534,54.53446,-40.57467,54.49579,A,109.5494,0
1217,-40.57467,54.49579,-40.61579,54.45731,A,109.8306,0
1218,-40.61579,54.45731,-40.65671,54.41903,,110.1117,0
1219,-40.65671,54.41903,-40.69743,54.38093,,110.3929,0
1220,-40.69743,54.38093,-40.73794,54.34303,,110.674,0
1221,-40.73794,54.34303,-40.77825,54.30531,,110.9551,0
1222,-40.77825,54.30531,-40.81836,54.26779,,111.236,0
1223,-40.81836,54.26779,-40.85827,54.23045,,111.5169,0
1224,-40.85827,54.23045,-40.89798,54.1933,,111.7978,0
1225,-40.89798,54.1933,-40.93749,54.15633,,112.0784,0
1226,-40.93749,54.15633,-40.97681,54.11955,,112.359,0
1227,-40.97681,54.11955,-41.01592,54.08295,,112.6394,0
1228,-41.01592,54.08295,-41.05484,54.04654,,112.9196,0
1229,-41.05484,54.04654,-41.09357,54.01031,,113.1997,0
1230,-41.09357,54.01031,-41.1321,53.97425,,113.4796,0
1231,-41.1321,53.97425,-41.17044,53.93839,,113.7592,0
1232,-41.17044,53.93839,-41.20859,53.90269,,114.0386,0
1233,-41.20859,53.90269,-41.24655,53.86718,,114.3177,0
1234,-41.24655,53.86718,-41.28432,53.83184,,114.5966,0
1235,-41.28432,53.83184,-41.3219,53.79668,,114.8752,0
1236,-41.3219,53.79668,-41.35929,53.7617,,115.1535,0
1237,-41.35929,53.7617,-41.39649,53.72689,,115.4315,0
1238,-41.39649,53.72689,-41.43351,53.69226,,115.7091,0
1239,-41.43351,53.69226,-41.47034,53.65779,,115.9864,0
1240,-41.47034,53.65779,-41.50699,53.6235,,116.2633,0
1241,-41.50699,53.6235,-41.54346,53.58939,,116.5399,0
1242,-41.54346,53.58939,-41.57974,53.55544,,116.816,0
1243,-41.57974,53.55544,-41.61584,53.52166,,117.0918,0
1244,-41.61584,53.52166,-41.65176,53.48806,,117.3671,0
1245,-41.65176,53.48806,-41.68751,53.45462,,117.642,0
1246,-41.68751,53.45462,-41.72307,53.42134,,117.9164,0
1247,-41.72307,53.42134,-41.75846,53.38824,,118.1903,0
1248,-41.75846,53.38824,-41.79367,53.3553,,118.4638,0
1249,-41.79367,53.3553,-41.8287,53.32252,,118.7368,0
1250,-41.8287,53.32252,-41.86356,53.28991,,119.0092,0
1251,-41.86356,53.28991,-41.89824,53.25746,,119.2811,0
1252,-41.89824,53.25746,-41.93275,53.22517,,119.5525,0
1253,-41.93275,53.22517,-41.96709,53.19305,,119.8233,0
1254,-41.96709,53.19305,-42.00125,53.16109,,120.0935,0
1255,-42.00125,53.16109,-42.03524,53.12928,,120.3632,0
1256,-42.03524,53.12928,-42.06907,53.09764,,120.6322,0
1257,-42.06907,53.09764,-42.10273,53.06615,,120.9007,0
1258,-42.10273,53.06615,-42.13621,53.03482,,121.1685,0
1259,-42.13621,53.03482,-42.16953,53.00365,,121.4357,0
1260,-42.16953,53.00365,-42.20269,52.97263,,121.7022,0
1261,-42.20269,52.97263,-42.23567,52.94177,,121.9681,0
1262,-42.23567,52.94177,-42.26849,52.91106,,122.2333,0
1263,-42.26849,52.91106,-42.30115,52.8805,,122.4978,0
1264,-42.30115,52.8805,-42.33364,52.8501,,122.7616,0
1265,-42.33364,52.8501,-42.36598,52.81985,,123.0247,0
1266,-42.36598,52.81985,-42.39815,52.78975,,123.2871,0
1267,-42.39815,52.78975,-42.43016,52.7598,,123.5488,0
1268,-42.43016,52.7598,-42.46201,52.73,,123.8097,0
1269,-42.46201,52.73,-42.4937,52.70036,,124.0698,0
1270,-42.4937,52.70036,-42.52523,52.67085,,124.3292,0
1271,-42.52523,52.67085,-42.55661,52.6415,,124.5879,0
1272,-42.55661,52.6415,-42.58783,52.61229,,124.8457,0
1273,-42.58783,52.61229,-42.61889,52.58323,,125.1027,0
1274,-42.61889,52.58323,-42.6498,52.55432,,125.3589,0
1275,-42.6498,52.55432,-42.68055,52.52555,,125.6143,0
1276,-42.68055,52.52555,-42.71114,52.49692,,125.8689,0
1277,-42.71114,52.49692,-42.74159,52.46844,,126.1227,0
1278,-42.74159,52.46844,-42.77188,52.44009,,126.3756,0
1279,-42.77188,52.44009,-42.80202,52.4119,,126.6276,0
1280,-42.80202,52.4119,-42.83201,52.38383,,126.8788,0
1281,-42.83201,52.38383,-42.86185,52.35592,,127.1292,0
1282,-42.86185,52.35592,-42.89154,52.32814,,127.3786,0
1283,-42.89154,52.32814,-42.92109,52.3005,,127.6272,0
1284,-42.92109,52.3005,-42.95049,52.27299,,127.8749,0
1285,-42.95049,52.27299,-42.97973,52.24563,,128.1216,0
1286,-42.97973,52.24563,-43.00883,52.2184,,128.3675,0
1287,-43.00883,52.2184,-43.03779,52.19131,,128.6125,0
1288,-43.03779,52.19131,-43.0666,52.16436,,128.8565,0
1289,-43.0666,52.16436,-43.09527,52.13754,,129.0995,0
1290,-43.09527,52.13754,-43.12379,52.11085,,129.3417,0
1291,-43.12379,52.11085,-43.15218,52.08429,,129.5829,0
1292,-43.15218,52.08429,-43.18042,52.05787,,129.8232,0
1293,-43.18042,52.05787,-43.20852,52.03159,,130.0625,0
1294,-43.20852,52.03159,-43.23647,52.00543,,130.3009,0
1295,-43.23647,52.00543,-43.26429,51.9794,,130.5383,0
1296,-43.26429,51.9794,-43.29197,51.9535,,130.7747,0
1297,-43.29197,51.9535,-43.31951,51.92974,W,131.0007,0
1298,-43.31951,51.92974,-43.34692,51.90809,W,131.2164,0
1299,-43.34692,51.90809,-43.37418,51.88855,W,131.4218,0
1300,-43.37418,51.88855,-43.40131,51.87111,W,131.6172,0
1301,-43.40131,51.87111,-43.42831,51.85575,W,131.8025,0
1302,-43.42831,51.85575,-43.45517,51.84248,W,131.978,0
1303,-43.45517,51.84248,-43.48189,51.83126,W,132.1436,0
1304,-43.48189,51.83126,-43.50848,51.82211,W,132.2994,0
1305,-43.50848,51.82211,-43.53494,51.815,W,132.4456,0
1306,-43.53494,51.815,-43.56127,51.80993,W,132.5822,0
1307,-43.56127,51.80993,-43.58746,51.80688,W,132.7093,0
1308,-43.58746,51.80688,-43.61353,51.80584,W,132.8268,0
1309,-43.61353,51.80584,-43.63946,51.80682,W,132.9349,0
1310,-43.63946,51.80682,-43.66526,51.80978,W,133.0335,0
1311,-43.66526,51.80978,-43.69093,51.81474,W,133.1228,0
1312,-43.69093,51.81474,-43.71648,51.82166,W,133.2026,0
1313,-43.71648,51.82166,-43.7419,51.83055,W,133.2731,0
1314,-43.7419,51.83055,-43.76719,51.8414,W,133.3342,0
1315,-43.76719,51.8414,-43.79235,51.8542,W,133.3859,0
1316,-43.79235,51.8542,-43.81739,51.86893,W,133.4282,0
1317,-43.81739,51.86893,-43.84231,51.88558,W,133.4611,0
1318,-43.84231,51.88558,-43.8671,51.90416,W,133.4845,0
1319,-43.8671,51.90416,-43.89176,51.92464,W,133.4984,0
1320,-43.89176,51.92464,-43.91631,51.94701,W,133.5028,0
1321,-43.91631,51.94701,-43.94072,51.97128,W,133.4976,0
1322,-43.94072,51.97128,-43.96502,51.99743,W,133.4826,0
1323,-43.96502,51.99743,-43.98919,52.02544,W,133.4579,0
1324,-43.98919,52.02544,-44.01325,52.05531,W,133.4234,0
1325,-44.01325,52.05531,-44.03718,52.08704,W,133.3789,0
1326,-44.03718,52.08704,-44.061,52.1206,W,133.3243,0
1327,-44.061,52.1206,-44.08469,52.156,W,133.2596,0
1328,-44.08469,52.156,-44.10827,52.19322,W,133.1846,0
1329,-44.10827,52.19322,-44.13173,52.23225,W,133.0992,0
1330,-44.13173,52.23225,-44.15508,52.27309,W,133.0031,0
1331,-44.15508,52.27309,-44.1783,52.31573,W,132.8962,0
1332,-44.1783,52.31573,-44.20141,52.36015,W,132.7785,0
1333,-44.20141,52.36015,-44.2244,52.40635,W,132.6496,0
1334,-44.2244,52.40635,-44.24728,52.45432,W,132.5093,0
1335,-44.24728,52.45432,-44.27005,52.50405,W,132.3576,0
1336,-44.27005,52.50405,-44.2927,52.55553,W,132.194,0
1337,-44.2927,52.55553,-44.31524,52.60875,W,132.0184,0
1338,-44.31524,52.60875,-44.33766,52.66371,W,131.8306,0
1339,-44.33766,52.66371,-44.35997,52.72039,W,131.6302,0
1340,-44.35997,52.72039,-44.38218,52.77679,,131.4279,0
1341,-44.38218,52.77679,-44.40427,52.83291,,131.2239,0
1342,-44.40427,52.83291,-44.42625,52.88875,,131.0181,0
1343,-44.42625,52.88875,-44.44812,52.94431,,130.8105,0
1344,-44.44812,52.94431,-44.46988,52.99958,,130.601,0
1345,-44.46988,52.99958,-44.49153,53.05459,,130.3897,0
1346,-44.49153,53.05459,-44.51307,53.10932,,130.1764,0
1347,-44.51307,53.10932,-44.5345,53.16377,,129.9613,0
1348,-44.5345,53.16377,-44.55583,53.21795,,129.7443,0
1349,-44.55583,53.21795,-44.57705,53.27186,,129.5253,0
1350,-44.57705,53.27186,-44.59817,53.3255,,129.3044,0
1351,-44.59817,53.3255,-44.61918,53.37888,,129.0815,0
1352,-44.61918,53.37888,-44.64008,53.43198,,128.8567,0
1353,-44.64008,53.43198,-44.66088,53.48482,,128.6299,0
1354,-44.66088,53.48482,-44.68158,53.5374,,128.401,0
1355,-44.68158,53.5374,-44.70217,53.58971,,128.1701,0
1356,-44.70217,53.58971,-44.72266,53.64177,,127.9372,0
1357,-44.72266,53.64177,-44.74305,53.69356,,127.7022,0
1358,-44.74305,53.69356,-44.76333,53.74509,,127.4651,0
1359,-44.76333,53.74509,-44.78352,53.79636,,127.226,0
1360,-44.78352,53.79636,-44.8036,53.84738,,126.9847,0
1361,-44.8036,53.84738,-44.82358,53.89814,,126.7413,0
1362,-44.82358,53.89814,-44.84346,53.94865,,126.4958,0
1363,-44.84346,53.94865,-44.86325,53.99891,,126.2481,0
1364,-44.86325,53.99891,-44.88293,54.04892,,125.9982,0
1365,-44.88293,54.04892,-44.90252,54.09867,,125.7461,0
1366,-44.90252,54.09867,-44.922,54.14818,,125.4919,0
1367,-44.922,54.14818,-44.94139,54.19744,,125.2354,0
1368,-44.94139,54.19744,-44.96069,54.24646,,124.9767,0
1369,-44.96069,54.24646,-44.97989,54.29522,,124.7157,0
1370,-44.97989,54.29522,-44.99899,54.34375,,124.4524,0
1371,-44.99899,54.34375,-45.01799,54.39203,,124.1869,0
1372,-45.01799,54.39203,-45.0369,54.44007,,123.919,0
1373,-45.0369,54.44007,-45.05572,54.48787,,123.6489,0
1374,-45.05572,54.48787,-45.07444,54.53543,,123.3764,0
1375,-45.07444,54.53543,-45.09307,54.58276,,123.1016,0
1376,-45.09307,54.58276,-45.1116,54.62985,,122.8244,0
1377,-45.1116,54.62985,-45.13005,54.6767,,122.5448,0
1378,-45.13005,54.6767,-45.1484,54.72332,,122.2629,0
1379,-45.1484,54.72332,-45.16665,54.7697,,121.9786,0
1380,-45.16665,54.7697,-45.18482,54.81585,,121.6918,0
1381,-45.18482,54.81585,-45.2029,54.86177,,121.4027,0
1382,-45.2029,54.86177,-45.22088,54.90746,,121.1111,0
1383,-45.22088,54.90746,-45.23878,54.95293,,120.817,0
1384,-45.23878,54.95293,-45.25658,54.99816,,120.5206,0
1385,-45.25658,54.99816,-45.2743,55.04317,,120.2216,0
1386,-45.2743,55.04317,-45.29193,55.08796,,119.9201,0
1387,-45.29193,55.08796,-45.30947,55.13251,,119.6162,0
1388,-45.30947,55.13251,-45.32692,55.17685,,119.3098,0
1389,-45.32692,55.17685,-45.34429,55.22097,,119.0008,0
1390,-45.34429,55.22097,-45.36157,55.26487,,118.6894,0
1391,-45.36157,55.26487,-45.37876,55.30854,,118.3754,0
1392,-45.37876,55.30854,-45.39587,55.352,,118.0589,0
1393,-45.39587,55.352,-45.41289,55.39524,,117.7398,0
1394,-45.41289,55.39524,-45.42982,55.43826,,117.4182,0
1395,-45.42982,55.43826,-45.44668,55.48107,,117.094,0
1396,-45.44668,55.48107,-45.46344,55.52367,,116.7673,0
1397,-45.46344,55.52367,-45.48013,55.56605,,116.438,0
1398,-45.48013,55.56605,-45.49673,55.60822,,116.1062,0
1399,-45.49673,55.60822,-45.51324,55.65018,,115.7717,0
1400,-45.51324,55.65018,-45.52968,55.69193,,115.4348,0
1401,-45.52968,55.69193,-45.54603,55.73347,,115.0952,0
1402,-45.54603,55.73347,-45.5623,55.7748,,114.753,0
1403,-45.5623,55.7748,-45.57849,55.81593,,114.4083,0
1404,-45.57849,55.81593,-45.5966,55.85685,A,114.0702,0
1405,-45.5966,55.85685,-45.61662,55.89756,A,113.7386,0
1406,-45.61662,55.89756,-45.63854,55.93808,A,113.4132,0
1407,-45.63854,55.93808,-45.66235,55.97839,A,113.0938,0
1408,-45.66235,55.97839,-45.68803,56.01849,A,112.7802,0
1409,-45.68803,56.01849,-45.7156,56.0584,A,112.4721,0
1410,-45.7156,56.0584,-45.74502,56.09811,A,112.1694,0
1411,-45.74502,56.09811,-45.77629,56.13762,A,111.8718,0
1412,-45.77629,56.13762,-45.80941,56.17693,A,111.5791,0
1413,-45.80941,56.17693,-45.84437,56.21605,A,111.2912,0
1414,-45.84437,56.21605,-45.88115,56.25497,A,111.0078,0
1415,-45.88115,56.25497,-45.91974,56.2937,A,110.7288,0
1416,-45.91974,56.2937,-45.96014,56.33223,A,110.4538,0
1417,-45.96014,56.33223,-46.00234,56.37057,A,110.1829,0
1418,-46.00234,56.37057,-46.04633,56.40871,A,109.9157,0
1419,-46.04633,56.40871,-46.09209,56.44667,A,109.6521,0
1420,-46.09209,56.44667,-46.13963,56.48444,A,109.3918,0
1421,-46.13963,56.48444,-46.18893,56.52201,A,109.1347,0
1422,-46.18893,56.52201,-46.23999,56.55941,A,108.8805,0
1423,-46.23999,56.55941,-46.29279,56.59661,A,108.6291,0
1424,-46.29279,56.59661,-46.34732,56.63363,A,108.3802,0
1425,-46.34732,56.63363,-46.40359,56.67046,A,108.1337,0
1426,-46.40359,56.67046,-46.46157,56.70711,A,107.8893,0
1427,-46.46157,56.70711,-46.52126,56.74357,A,107.6467,0
1428,-46.52126,56.74357,-46.58266,56.77985,A,107.4058,0
1429,-46.58266,56.77985,-46.64574,56.81596,A,107.1662,0
1430,-46.64574,56.81596,-46.71052,56.85188,A,106.9278,0
1431,-46.71052,56.85188,-46.77697,56.88762,A,106.6901,0
1432,-46.77697,56.88762,-46.84508,56.92318,A,106.453,0
1433,-46.84508,56.92318,-46.91486,56.95856,A,106.216,0
1434,-46.91486,56.95856,-46.98628,56.99377,A,105.9788,0
1435,-46.98628,56.99377,-47.05935,57.0288,A,105.7411,0
1436,-47.05935,57.0288,-47.13406,57.06365,A,105.5023,0
1437,-47.13406,57.06365,-47.21039,57.09834,A,105.262,0
1438,-47.21039,57.09834,-47.28834,57.13284,A,105.0197,0
1439,-47.28834,57.13284,-47.3679,57.16718,A,104.7747,0
1440,-47.3679,57.16718,-47.44906,57.20134,A,104.5265,0
1441,-47.44906,57.20134,-47.53181,57.23534,A,104.2741,0
1442,-47.53181,57.23534,-47.61616,57.26916,A,104.0168,0
1443,-47.61616,57.26916,-47.70208,57.30281,A,103.7535,0
1444,-47.70208,57.30281,-47.78757,57.3363,,103.4723,0
1445,-47.78757,57.3363,-47.87263,57.36962,,103.1714,0
1446,-47.87263,57.36962,-47.95727,57.40277,,102.8484,0
1447,-47.95727,57.40277,-48.04148,57.43576,,102.5011,0
1448,-48.04148,57.43576,-48.12527,57.46858,,102.1266,0
1449,-48.12527,57.46858,-48.20865,57.50124,,101.7215,0
1450,-48.20865,57.50124,-48.29161,57.53373,,101.2822,0
1451,-48.29161,57.53373,-48.37415,57.56606,,100.8039,0
1452,-48.37415,57.56606,-48.45628,57.59823,,100.2815,0
1453,-48.45628,57.59823,-48.538,57.63024,,99.70869,0
1454,-48.538,57.63024,-48.61931,57.66209,,99.07789,0
1455,-48.61931,57.66209,-48.70021,57.69378,,98.38004,0
1456,-48.70021,57.69378,-48.78071,57.72531,,97.60398,0
1457,-48.78071,57.72531,-48.86081,57.75668,,96.73637,0
1458,-48.86081,57.75668,-48.94051,57.7879,,95.76031,0
1459,-48.94051,57.7879,-49.01981,57.81896,,94.65488,0
1460,-49.01981,57.81896,-49.09871,57.84986,,93.39337,0
1461,-49.09871,57.84986,-49.17722,57.88062,,91.94206,0
1462,-49.17722,57.88062,-49.25533,57.91121,,90.25681,0

